"gene_compare","uchar","gene","compare"
"ENSG00000133250 HCC1395/HCC1395BL",2.61141996940429,"ENSG00000133250","HCC1395/HCC1395BL"
"ENSG00000133265 HCC1395/HCC1395BL",1.7135779036354,"ENSG00000133265","HCC1395/HCC1395BL"
"ENSG00000133275 HCC1395/HCC1395BL",1.25386042777924,"ENSG00000133275","HCC1395/HCC1395BL"
"ENSG00000133302 HCC1395/HCC1395BL",0.90252362547843,"ENSG00000133302","HCC1395/HCC1395BL"
"ENSG00000133313 HCC1395/HCC1395BL",0.708744223262962,"ENSG00000133313","HCC1395/HCC1395BL"
"ENSG00000133315 HCC1395/HCC1395BL",0.998955654602867,"ENSG00000133315","HCC1395/HCC1395BL"
"ENSG00000133316 HCC1395/HCC1395BL",1.66344959373634,"ENSG00000133316","HCC1395/HCC1395BL"
"ENSG00000133318 HCC1395/HCC1395BL",1.14004226687473,"ENSG00000133318","HCC1395/HCC1395BL"
"ENSG00000133321 HCC1395/HCC1395BL",1.43421776152852,"ENSG00000133321","HCC1395/HCC1395BL"
"ENSG00000133393 HCC1395/HCC1395BL",0.723758325660369,"ENSG00000133393","HCC1395/HCC1395BL"
"ENSG00000133398 HCC1395/HCC1395BL",1.09237403605677,"ENSG00000133398","HCC1395/HCC1395BL"
"ENSG00000133422 HCC1395/HCC1395BL",0.669842401774029,"ENSG00000133422","HCC1395/HCC1395BL"
"ENSG00000133460 HCC1395/HCC1395BL",1.36760086830415,"ENSG00000133460","HCC1395/HCC1395BL"
"ENSG00000133466 HCC1395/HCC1395BL",2.05361184858166,"ENSG00000133466","HCC1395/HCC1395BL"
"ENSG00000133597 HCC1395/HCC1395BL",1.1492766719428,"ENSG00000133597","HCC1395/HCC1395BL"
"ENSG00000133606 HCC1395/HCC1395BL",0.61866812149229,"ENSG00000133606","HCC1395/HCC1395BL"
"ENSG00000133619 HCC1395/HCC1395BL",1.61350756847715,"ENSG00000133619","HCC1395/HCC1395BL"
"ENSG00000133627 HCC1395/HCC1395BL",1.57796899303186,"ENSG00000133627","HCC1395/HCC1395BL"
"ENSG00000133639 HCC1395/HCC1395BL",0.708025043782902,"ENSG00000133639","HCC1395/HCC1395BL"
"ENSG00000133641 HCC1395/HCC1395BL",1.30008240011995,"ENSG00000133641","HCC1395/HCC1395BL"
"ENSG00000133657 HCC1395/HCC1395BL",0.723681720556267,"ENSG00000133657","HCC1395/HCC1395BL"
"ENSG00000133678 HCC1395/HCC1395BL",1.24960898134765,"ENSG00000133678","HCC1395/HCC1395BL"
"ENSG00000133687 HCC1395/HCC1395BL",1.00342567838966,"ENSG00000133687","HCC1395/HCC1395BL"
"ENSG00000133703 HCC1395/HCC1395BL",0.56040151173444,"ENSG00000133703","HCC1395/HCC1395BL"
"ENSG00000133704 HCC1395/HCC1395BL",1.02552248474359,"ENSG00000133704","HCC1395/HCC1395BL"
"ENSG00000133706 HCC1395/HCC1395BL",0.886396178600818,"ENSG00000133706","HCC1395/HCC1395BL"
"ENSG00000133731 HCC1395/HCC1395BL",1.06250355367277,"ENSG00000133731","HCC1395/HCC1395BL"
"ENSG00000133739 HCC1395/HCC1395BL",0.894890613036646,"ENSG00000133739","HCC1395/HCC1395BL"
"ENSG00000133740 HCC1395/HCC1395BL",2.9792304248863,"ENSG00000133740","HCC1395/HCC1395BL"
"ENSG00000133773 HCC1395/HCC1395BL",1.72683580177829,"ENSG00000133773","HCC1395/HCC1395BL"
"ENSG00000133789 HCC1395/HCC1395BL",0.610866950424972,"ENSG00000133789","HCC1395/HCC1395BL"
"ENSG00000133794 HCC1395/HCC1395BL",2.35115804203129,"ENSG00000133794","HCC1395/HCC1395BL"
"ENSG00000133805 HCC1395/HCC1395BL",2.58048408995543,"ENSG00000133805","HCC1395/HCC1395BL"
"ENSG00000133818 HCC1395/HCC1395BL",0.673242393600286,"ENSG00000133818","HCC1395/HCC1395BL"
"ENSG00000133858 HCC1395/HCC1395BL",1.38492753558268,"ENSG00000133858","HCC1395/HCC1395BL"
"ENSG00000133872 HCC1395/HCC1395BL",1.58208660736334,"ENSG00000133872","HCC1395/HCC1395BL"
"ENSG00000133874 HCC1395/HCC1395BL",1.60885758032747,"ENSG00000133874","HCC1395/HCC1395BL"
"ENSG00000133884 HCC1395/HCC1395BL",1.14658084002371,"ENSG00000133884","HCC1395/HCC1395BL"
"ENSG00000133895 HCC1395/HCC1395BL",1.24026388656634,"ENSG00000133895","HCC1395/HCC1395BL"
"ENSG00000133935 HCC1395/HCC1395BL",1.1912085158646,"ENSG00000133935","HCC1395/HCC1395BL"
"ENSG00000133943 HCC1395/HCC1395BL",1.36855349816165,"ENSG00000133943","HCC1395/HCC1395BL"
"ENSG00000133958 HCC1395/HCC1395BL",3.31741787234638,"ENSG00000133958","HCC1395/HCC1395BL"
"ENSG00000133961 HCC1395/HCC1395BL",1.12604389479618,"ENSG00000133961","HCC1395/HCC1395BL"
"ENSG00000133983 HCC1395/HCC1395BL",4.35896225591388,"ENSG00000133983","HCC1395/HCC1395BL"
"ENSG00000134001 HCC1395/HCC1395BL",0.555806778490183,"ENSG00000134001","HCC1395/HCC1395BL"
"ENSG00000134014 HCC1395/HCC1395BL",0.929310396247942,"ENSG00000134014","HCC1395/HCC1395BL"
"ENSG00000134030 HCC1395/HCC1395BL",0.970859507449162,"ENSG00000134030","HCC1395/HCC1395BL"
"ENSG00000134046 HCC1395/HCC1395BL",1.40421840226569,"ENSG00000134046","HCC1395/HCC1395BL"
"ENSG00000134049 HCC1395/HCC1395BL",1.4982244318194,"ENSG00000134049","HCC1395/HCC1395BL"
"ENSG00000134057 HCC1395/HCC1395BL",0.518311523201012,"ENSG00000134057","HCC1395/HCC1395BL"
"ENSG00000134058 HCC1395/HCC1395BL",1.54630815159936,"ENSG00000134058","HCC1395/HCC1395BL"
"ENSG00000134070 HCC1395/HCC1395BL",1.22199420823574,"ENSG00000134070","HCC1395/HCC1395BL"
"ENSG00000134086 HCC1395/HCC1395BL",0.828588332873755,"ENSG00000134086","HCC1395/HCC1395BL"
"ENSG00000134107 HCC1395/HCC1395BL",1.10734704076385,"ENSG00000134107","HCC1395/HCC1395BL"
"ENSG00000134108 HCC1395/HCC1395BL",0.969299025899796,"ENSG00000134108","HCC1395/HCC1395BL"
"ENSG00000134109 HCC1395/HCC1395BL",0.799475420115893,"ENSG00000134109","HCC1395/HCC1395BL"
"ENSG00000134138 HCC1395/HCC1395BL",1.27952699381562,"ENSG00000134138","HCC1395/HCC1395BL"
"ENSG00000134146 HCC1395/HCC1395BL",2.4527810719833,"ENSG00000134146","HCC1395/HCC1395BL"
"ENSG00000134152 HCC1395/HCC1395BL",1.19294487656857,"ENSG00000134152","HCC1395/HCC1395BL"
"ENSG00000134153 HCC1395/HCC1395BL",0.961369830484253,"ENSG00000134153","HCC1395/HCC1395BL"
"ENSG00000134183 HCC1395/HCC1395BL",3.11358072955565,"ENSG00000134183","HCC1395/HCC1395BL"
"ENSG00000134186 HCC1395/HCC1395BL",0.780488855533554,"ENSG00000134186","HCC1395/HCC1395BL"
"ENSG00000134215 HCC1395/HCC1395BL",2.99988292991636,"ENSG00000134215","HCC1395/HCC1395BL"
"ENSG00000134222 HCC1395/HCC1395BL",1.31768473449922,"ENSG00000134222","HCC1395/HCC1395BL"
"ENSG00000134242 HCC1395/HCC1395BL",0.99815716399464,"ENSG00000134242","HCC1395/HCC1395BL"
"ENSG00000134243 HCC1395/HCC1395BL",1.47485927977036,"ENSG00000134243","HCC1395/HCC1395BL"
"ENSG00000134245 HCC1395/HCC1395BL",3.5221673676133,"ENSG00000134245","HCC1395/HCC1395BL"
"ENSG00000134247 HCC1395/HCC1395BL",3.10390757905198,"ENSG00000134247","HCC1395/HCC1395BL"
"ENSG00000134248 HCC1395/HCC1395BL",1.41967232001235,"ENSG00000134248","HCC1395/HCC1395BL"
"ENSG00000134250 HCC1395/HCC1395BL",0.442379413925267,"ENSG00000134250","HCC1395/HCC1395BL"
"ENSG00000134255 HCC1395/HCC1395BL",1.3153740561339,"ENSG00000134255","HCC1395/HCC1395BL"
"ENSG00000134262 HCC1395/HCC1395BL",0.987334197044911,"ENSG00000134262","HCC1395/HCC1395BL"
"ENSG00000134265 HCC1395/HCC1395BL",0.824293114759268,"ENSG00000134265","HCC1395/HCC1395BL"
"ENSG00000134278 HCC1395/HCC1395BL",1.2010823260457,"ENSG00000134278","HCC1395/HCC1395BL"
"ENSG00000134283 HCC1395/HCC1395BL",1.45109060631249,"ENSG00000134283","HCC1395/HCC1395BL"
"ENSG00000134285 HCC1395/HCC1395BL",1.48517001485936,"ENSG00000134285","HCC1395/HCC1395BL"
"ENSG00000134287 HCC1395/HCC1395BL",1.15165259169917,"ENSG00000134287","HCC1395/HCC1395BL"
"ENSG00000134291 HCC1395/HCC1395BL",1.07013052865336,"ENSG00000134291","HCC1395/HCC1395BL"
"ENSG00000134294 HCC1395/HCC1395BL",1.16640912687883,"ENSG00000134294","HCC1395/HCC1395BL"
"ENSG00000134297 HCC1395/HCC1395BL",1.11096886213002,"ENSG00000134297","HCC1395/HCC1395BL"
"ENSG00000134313 HCC1395/HCC1395BL",1.15021282448199,"ENSG00000134313","HCC1395/HCC1395BL"
"ENSG00000134317 HCC1395/HCC1395BL",6.17420373399195,"ENSG00000134317","HCC1395/HCC1395BL"
"ENSG00000134318 HCC1395/HCC1395BL",0.779299211646807,"ENSG00000134318","HCC1395/HCC1395BL"
"ENSG00000134321 HCC1395/HCC1395BL",1.90694455384658,"ENSG00000134321","HCC1395/HCC1395BL"
"ENSG00000134324 HCC1395/HCC1395BL",0.516062227583555,"ENSG00000134324","HCC1395/HCC1395BL"
"ENSG00000134326 HCC1395/HCC1395BL",1.79893923564033,"ENSG00000134326","HCC1395/HCC1395BL"
"ENSG00000134333 HCC1395/HCC1395BL",0.476848376003886,"ENSG00000134333","HCC1395/HCC1395BL"
"ENSG00000134352 HCC1395/HCC1395BL",2.48604578220705,"ENSG00000134352","HCC1395/HCC1395BL"
"ENSG00000134369 HCC1395/HCC1395BL",1.88129913160882,"ENSG00000134369","HCC1395/HCC1395BL"
"ENSG00000134371 HCC1395/HCC1395BL",1.27031063347887,"ENSG00000134371","HCC1395/HCC1395BL"
"ENSG00000134375 HCC1395/HCC1395BL",1.11829018725415,"ENSG00000134375","HCC1395/HCC1395BL"
"ENSG00000134419 HCC1395/HCC1395BL",3.99775656331029,"ENSG00000134419","HCC1395/HCC1395BL"
"ENSG00000134440 HCC1395/HCC1395BL",0.484244348526384,"ENSG00000134440","HCC1395/HCC1395BL"
"ENSG00000134444 HCC1395/HCC1395BL",2.39690759926206,"ENSG00000134444","HCC1395/HCC1395BL"
"ENSG00000134452 HCC1395/HCC1395BL",0.638620884712049,"ENSG00000134452","HCC1395/HCC1395BL"
"ENSG00000134453 HCC1395/HCC1395BL",1.20466187656867,"ENSG00000134453","HCC1395/HCC1395BL"
"ENSG00000134461 HCC1395/HCC1395BL",2.04434298934339,"ENSG00000134461","HCC1395/HCC1395BL"
"ENSG00000134463 HCC1395/HCC1395BL",3.37793583828547,"ENSG00000134463","HCC1395/HCC1395BL"
"ENSG00000134470 HCC1395/HCC1395BL",1.82726225286028,"ENSG00000134470","HCC1395/HCC1395BL"
"ENSG00000134490 HCC1395/HCC1395BL",1.48527390415462,"ENSG00000134490","HCC1395/HCC1395BL"
"ENSG00000134504 HCC1395/HCC1395BL",1.71539363007047,"ENSG00000134504","HCC1395/HCC1395BL"
"ENSG00000134508 HCC1395/HCC1395BL",1.11204565706115,"ENSG00000134508","HCC1395/HCC1395BL"
"ENSG00000134516 HCC1395/HCC1395BL",4.9039704722421,"ENSG00000134516","HCC1395/HCC1395BL"
"ENSG00000134533 HCC1395/HCC1395BL",1.8353320184284,"ENSG00000134533","HCC1395/HCC1395BL"
"ENSG00000134539 HCC1395/HCC1395BL",6.1382860647001,"ENSG00000134539","HCC1395/HCC1395BL"
"ENSG00000134574 HCC1395/HCC1395BL",2.13032151184189,"ENSG00000134574","HCC1395/HCC1395BL"
"ENSG00000134575 HCC1395/HCC1395BL",3.40007291472116,"ENSG00000134575","HCC1395/HCC1395BL"
"ENSG00000134597 HCC1395/HCC1395BL",1.72053006609561,"ENSG00000134597","HCC1395/HCC1395BL"
"ENSG00000134627 HCC1395/HCC1395BL",5.88616605141065,"ENSG00000134627","HCC1395/HCC1395BL"
"ENSG00000134644 HCC1395/HCC1395BL",0.818567169105622,"ENSG00000134644","HCC1395/HCC1395BL"
"ENSG00000134684 HCC1395/HCC1395BL",0.637457472347491,"ENSG00000134684","HCC1395/HCC1395BL"
"ENSG00000134690 HCC1395/HCC1395BL",1.009860578517,"ENSG00000134690","HCC1395/HCC1395BL"
"ENSG00000134697 HCC1395/HCC1395BL",0.623692958280804,"ENSG00000134697","HCC1395/HCC1395BL"
"ENSG00000134698 HCC1395/HCC1395BL",1.07970869373283,"ENSG00000134698","HCC1395/HCC1395BL"
"ENSG00000134709 HCC1395/HCC1395BL",0.678677034294231,"ENSG00000134709","HCC1395/HCC1395BL"
"ENSG00000134716 HCC1395/HCC1395BL",4.64545275054585,"ENSG00000134716","HCC1395/HCC1395BL"
"ENSG00000134717 HCC1395/HCC1395BL",1.01321612465432,"ENSG00000134717","HCC1395/HCC1395BL"
"ENSG00000134744 HCC1395/HCC1395BL",1.20121203028537,"ENSG00000134744","HCC1395/HCC1395BL"
"ENSG00000134748 HCC1395/HCC1395BL",1.63150625393586,"ENSG00000134748","HCC1395/HCC1395BL"
"ENSG00000134755 HCC1395/HCC1395BL",2.33541545608145,"ENSG00000134755","HCC1395/HCC1395BL"
"ENSG00000134759 HCC1395/HCC1395BL",0.595376492063997,"ENSG00000134759","HCC1395/HCC1395BL"
"ENSG00000134762 HCC1395/HCC1395BL",2.18113634987867,"ENSG00000134762","HCC1395/HCC1395BL"
"ENSG00000134769 HCC1395/HCC1395BL",3.17763066754529,"ENSG00000134769","HCC1395/HCC1395BL"
"ENSG00000134775 HCC1395/HCC1395BL",4.04837163000923,"ENSG00000134775","HCC1395/HCC1395BL"
"ENSG00000134779 HCC1395/HCC1395BL",1.54237572113742,"ENSG00000134779","HCC1395/HCC1395BL"
"ENSG00000134809 HCC1395/HCC1395BL",1.4376555182729,"ENSG00000134809","HCC1395/HCC1395BL"
"ENSG00000134815 HCC1395/HCC1395BL",0.925250556548646,"ENSG00000134815","HCC1395/HCC1395BL"
"ENSG00000134825 HCC1395/HCC1395BL",2.35326639176525,"ENSG00000134825","HCC1395/HCC1395BL"
"ENSG00000134851 HCC1395/HCC1395BL",3.08442698879733,"ENSG00000134851","HCC1395/HCC1395BL"
"ENSG00000134852 HCC1395/HCC1395BL",1.44342704235018,"ENSG00000134852","HCC1395/HCC1395BL"
"ENSG00000134853 HCC1395/HCC1395BL",5.75101625239001,"ENSG00000134853","HCC1395/HCC1395BL"
"ENSG00000134864 HCC1395/HCC1395BL",3.47413963517303,"ENSG00000134864","HCC1395/HCC1395BL"
"ENSG00000134874 HCC1395/HCC1395BL",0.79968884431377,"ENSG00000134874","HCC1395/HCC1395BL"
"ENSG00000134882 HCC1395/HCC1395BL",3.7155807822005,"ENSG00000134882","HCC1395/HCC1395BL"
"ENSG00000134884 HCC1395/HCC1395BL",0.591419815685957,"ENSG00000134884","HCC1395/HCC1395BL"
"ENSG00000134897 HCC1395/HCC1395BL",1.29273238864831,"ENSG00000134897","HCC1395/HCC1395BL"
"ENSG00000134899 HCC1395/HCC1395BL",1.78171864966944,"ENSG00000134899","HCC1395/HCC1395BL"
"ENSG00000134900 HCC1395/HCC1395BL",0.817383595783864,"ENSG00000134900","HCC1395/HCC1395BL"
"ENSG00000134901 HCC1395/HCC1395BL",2.04773827657124,"ENSG00000134901","HCC1395/HCC1395BL"
"ENSG00000134905 HCC1395/HCC1395BL",0.705398038309131,"ENSG00000134905","HCC1395/HCC1395BL"
"ENSG00000134909 HCC1395/HCC1395BL",1.68369865108458,"ENSG00000134909","HCC1395/HCC1395BL"
"ENSG00000134910 HCC1395/HCC1395BL",1.53408050807218,"ENSG00000134910","HCC1395/HCC1395BL"
"ENSG00000134954 HCC1395/HCC1395BL",0.64285139517308,"ENSG00000134954","HCC1395/HCC1395BL"
"ENSG00000134955 HCC1395/HCC1395BL",7.11776352589625,"ENSG00000134955","HCC1395/HCC1395BL"
"ENSG00000134970 HCC1395/HCC1395BL",1.95866768405413,"ENSG00000134970","HCC1395/HCC1395BL"
"ENSG00000134987 HCC1395/HCC1395BL",0.448982295818787,"ENSG00000134987","HCC1395/HCC1395BL"
"ENSG00000135002 HCC1395/HCC1395BL",1.94554372201809,"ENSG00000135002","HCC1395/HCC1395BL"
"ENSG00000135018 HCC1395/HCC1395BL",0.542945322620928,"ENSG00000135018","HCC1395/HCC1395BL"
"ENSG00000135040 HCC1395/HCC1395BL",1.13441368284825,"ENSG00000135040","HCC1395/HCC1395BL"
"ENSG00000135045 HCC1395/HCC1395BL",2.75424061624864,"ENSG00000135045","HCC1395/HCC1395BL"
"ENSG00000135046 HCC1395/HCC1395BL",2.41319783006243,"ENSG00000135046","HCC1395/HCC1395BL"
"ENSG00000135048 HCC1395/HCC1395BL",2.49674681853242,"ENSG00000135048","HCC1395/HCC1395BL"
"ENSG00000135049 HCC1395/HCC1395BL",1.80965314975125,"ENSG00000135049","HCC1395/HCC1395BL"
"ENSG00000135052 HCC1395/HCC1395BL",1.70126637810938,"ENSG00000135052","HCC1395/HCC1395BL"
"ENSG00000135063 HCC1395/HCC1395BL",1.98411153884191,"ENSG00000135063","HCC1395/HCC1395BL"
"ENSG00000135069 HCC1395/HCC1395BL",1.0268538833486,"ENSG00000135069","HCC1395/HCC1395BL"
"ENSG00000135070 HCC1395/HCC1395BL",0.620649710582891,"ENSG00000135070","HCC1395/HCC1395BL"
"ENSG00000135074 HCC1395/HCC1395BL",1.92619485401904,"ENSG00000135074","HCC1395/HCC1395BL"
"ENSG00000135077 HCC1395/HCC1395BL",4.64384489072558,"ENSG00000135077","HCC1395/HCC1395BL"
"ENSG00000135090 HCC1395/HCC1395BL",0.854672413329571,"ENSG00000135090","HCC1395/HCC1395BL"
"ENSG00000135093 HCC1395/HCC1395BL",1.69491321726442,"ENSG00000135093","HCC1395/HCC1395BL"
"ENSG00000135108 HCC1395/HCC1395BL",0.752113379664345,"ENSG00000135108","HCC1395/HCC1395BL"
"ENSG00000135114 HCC1395/HCC1395BL",1.35304664020699,"ENSG00000135114","HCC1395/HCC1395BL"
"ENSG00000135124 HCC1395/HCC1395BL",1.89973864331549,"ENSG00000135124","HCC1395/HCC1395BL"
"ENSG00000135127 HCC1395/HCC1395BL",2.01944099402357,"ENSG00000135127","HCC1395/HCC1395BL"
"ENSG00000135148 HCC1395/HCC1395BL",0.689733008543597,"ENSG00000135148","HCC1395/HCC1395BL"
"ENSG00000135164 HCC1395/HCC1395BL",1.54918777436394,"ENSG00000135164","HCC1395/HCC1395BL"
"ENSG00000135205 HCC1395/HCC1395BL",1.62076890857983,"ENSG00000135205","HCC1395/HCC1395BL"
"ENSG00000135241 HCC1395/HCC1395BL",1.16298678451002,"ENSG00000135241","HCC1395/HCC1395BL"
"ENSG00000135245 HCC1395/HCC1395BL",1.58413527082285,"ENSG00000135245","HCC1395/HCC1395BL"
"ENSG00000135250 HCC1395/HCC1395BL",1.04638161528245,"ENSG00000135250","HCC1395/HCC1395BL"
"ENSG00000135269 HCC1395/HCC1395BL",0.603435036984143,"ENSG00000135269","HCC1395/HCC1395BL"
"ENSG00000135272 HCC1395/HCC1395BL",1.00049027769614,"ENSG00000135272","HCC1395/HCC1395BL"
"ENSG00000135297 HCC1395/HCC1395BL",1.00445749395322,"ENSG00000135297","HCC1395/HCC1395BL"
"ENSG00000135314 HCC1395/HCC1395BL",1.95760801822864,"ENSG00000135314","HCC1395/HCC1395BL"
"ENSG00000135315 HCC1395/HCC1395BL",2.21399683312927,"ENSG00000135315","HCC1395/HCC1395BL"
"ENSG00000135316 HCC1395/HCC1395BL",1.30299997343272,"ENSG00000135316","HCC1395/HCC1395BL"
"ENSG00000135334 HCC1395/HCC1395BL",0.721116123760023,"ENSG00000135334","HCC1395/HCC1395BL"
"ENSG00000135336 HCC1395/HCC1395BL",1.63273717613261,"ENSG00000135336","HCC1395/HCC1395BL"
"ENSG00000135338 HCC1395/HCC1395BL",2.92374944699533,"ENSG00000135338","HCC1395/HCC1395BL"
"ENSG00000135341 HCC1395/HCC1395BL",1.37255521978365,"ENSG00000135341","HCC1395/HCC1395BL"
"ENSG00000135362 HCC1395/HCC1395BL",4.0028630412663,"ENSG00000135362","HCC1395/HCC1395BL"
"ENSG00000135363 HCC1395/HCC1395BL",5.50632568240905,"ENSG00000135363","HCC1395/HCC1395BL"
"ENSG00000135365 HCC1395/HCC1395BL",1.24970869925345,"ENSG00000135365","HCC1395/HCC1395BL"
"ENSG00000135372 HCC1395/HCC1395BL",1.68815316448932,"ENSG00000135372","HCC1395/HCC1395BL"
"ENSG00000135378 HCC1395/HCC1395BL",2.61013985005485,"ENSG00000135378","HCC1395/HCC1395BL"
"ENSG00000135387 HCC1395/HCC1395BL",0.626650173338184,"ENSG00000135387","HCC1395/HCC1395BL"
"ENSG00000135390 HCC1395/HCC1395BL",0.732319287473144,"ENSG00000135390","HCC1395/HCC1395BL"
"ENSG00000135392 HCC1395/HCC1395BL",1.20164760392502,"ENSG00000135392","HCC1395/HCC1395BL"
"ENSG00000135404 HCC1395/HCC1395BL",1.16788970899857,"ENSG00000135404","HCC1395/HCC1395BL"
"ENSG00000135407 HCC1395/HCC1395BL",9.32313378741779,"ENSG00000135407","HCC1395/HCC1395BL"
"ENSG00000135414 HCC1395/HCC1395BL",1.06841634004572,"ENSG00000135414","HCC1395/HCC1395BL"
"ENSG00000135423 HCC1395/HCC1395BL",16.9083389485312,"ENSG00000135423","HCC1395/HCC1395BL"
"ENSG00000135424 HCC1395/HCC1395BL",1.63422189847141,"ENSG00000135424","HCC1395/HCC1395BL"
"ENSG00000135436 HCC1395/HCC1395BL",4.72807043319902,"ENSG00000135436","HCC1395/HCC1395BL"
"ENSG00000135437 HCC1395/HCC1395BL",4.3619341002099,"ENSG00000135437","HCC1395/HCC1395BL"
"ENSG00000135439 HCC1395/HCC1395BL",5.25081098690576,"ENSG00000135439","HCC1395/HCC1395BL"
"ENSG00000135441 HCC1395/HCC1395BL",1.65742628399868,"ENSG00000135441","HCC1395/HCC1395BL"
"ENSG00000135446 HCC1395/HCC1395BL",0.983898390465653,"ENSG00000135446","HCC1395/HCC1395BL"
"ENSG00000135451 HCC1395/HCC1395BL",1.27526025776723,"ENSG00000135451","HCC1395/HCC1395BL"
"ENSG00000135452 HCC1395/HCC1395BL",1.41085733946903,"ENSG00000135452","HCC1395/HCC1395BL"
"ENSG00000135454 HCC1395/HCC1395BL",3.76093731383865,"ENSG00000135454","HCC1395/HCC1395BL"
"ENSG00000135457 HCC1395/HCC1395BL",0.754156793491638,"ENSG00000135457","HCC1395/HCC1395BL"
"ENSG00000135469 HCC1395/HCC1395BL",0.855050607767724,"ENSG00000135469","HCC1395/HCC1395BL"
"ENSG00000135473 HCC1395/HCC1395BL",0.995492943252577,"ENSG00000135473","HCC1395/HCC1395BL"
"ENSG00000135476 HCC1395/HCC1395BL",0.995128656918306,"ENSG00000135476","HCC1395/HCC1395BL"
"ENSG00000135480 HCC1395/HCC1395BL",2.69327388844366,"ENSG00000135480","HCC1395/HCC1395BL"
"ENSG00000135482 HCC1395/HCC1395BL",1.99745466414313,"ENSG00000135482","HCC1395/HCC1395BL"
"ENSG00000135503 HCC1395/HCC1395BL",1.87345269209972,"ENSG00000135503","HCC1395/HCC1395BL"
"ENSG00000135506 HCC1395/HCC1395BL",1.03847486074837,"ENSG00000135506","HCC1395/HCC1395BL"
"ENSG00000135521 HCC1395/HCC1395BL",0.989282972228216,"ENSG00000135521","HCC1395/HCC1395BL"
"ENSG00000135535 HCC1395/HCC1395BL",0.938951547950361,"ENSG00000135535","HCC1395/HCC1395BL"
"ENSG00000135537 HCC1395/HCC1395BL",0.923563215326415,"ENSG00000135537","HCC1395/HCC1395BL"
"ENSG00000135541 HCC1395/HCC1395BL",2.2283833180466,"ENSG00000135541","HCC1395/HCC1395BL"
"ENSG00000135587 HCC1395/HCC1395BL",1.04625468201468,"ENSG00000135587","HCC1395/HCC1395BL"
"ENSG00000135596 HCC1395/HCC1395BL",0.657333143222381,"ENSG00000135596","HCC1395/HCC1395BL"
"ENSG00000135604 HCC1395/HCC1395BL",4.09502625963621,"ENSG00000135604","HCC1395/HCC1395BL"
"ENSG00000135605 HCC1395/HCC1395BL",1.51879623095056,"ENSG00000135605","HCC1395/HCC1395BL"
"ENSG00000135617 HCC1395/HCC1395BL",2.35414864229654,"ENSG00000135617","HCC1395/HCC1395BL"
"ENSG00000135622 HCC1395/HCC1395BL",1.18017788076144,"ENSG00000135622","HCC1395/HCC1395BL"
"ENSG00000135624 HCC1395/HCC1395BL",0.53889131650003,"ENSG00000135624","HCC1395/HCC1395BL"
"ENSG00000135631 HCC1395/HCC1395BL",1.43736074924562,"ENSG00000135631","HCC1395/HCC1395BL"
"ENSG00000135632 HCC1395/HCC1395BL",1.2147422281366,"ENSG00000135632","HCC1395/HCC1395BL"
"ENSG00000135636 HCC1395/HCC1395BL",4.53846823457574,"ENSG00000135636","HCC1395/HCC1395BL"
"ENSG00000135643 HCC1395/HCC1395BL",2.36549798861048,"ENSG00000135643","HCC1395/HCC1395BL"
"ENSG00000135655 HCC1395/HCC1395BL",0.562575747097455,"ENSG00000135655","HCC1395/HCC1395BL"
"ENSG00000135677 HCC1395/HCC1395BL",0.932822225021599,"ENSG00000135677","HCC1395/HCC1395BL"
"ENSG00000135678 HCC1395/HCC1395BL",1.75844781738103,"ENSG00000135678","HCC1395/HCC1395BL"
"ENSG00000135679 HCC1395/HCC1395BL",1.36199910299621,"ENSG00000135679","HCC1395/HCC1395BL"
"ENSG00000135686 HCC1395/HCC1395BL",1.01960529775326,"ENSG00000135686","HCC1395/HCC1395BL"
"ENSG00000135698 HCC1395/HCC1395BL",4.49028731873441,"ENSG00000135698","HCC1395/HCC1395BL"
"ENSG00000135709 HCC1395/HCC1395BL",1.16605242188415,"ENSG00000135709","HCC1395/HCC1395BL"
"ENSG00000135720 HCC1395/HCC1395BL",1.17527925313575,"ENSG00000135720","HCC1395/HCC1395BL"
"ENSG00000135722 HCC1395/HCC1395BL",1.81458376377782,"ENSG00000135722","HCC1395/HCC1395BL"
"ENSG00000135723 HCC1395/HCC1395BL",0.515589684852035,"ENSG00000135723","HCC1395/HCC1395BL"
"ENSG00000135736 HCC1395/HCC1395BL",2.45589976085959,"ENSG00000135736","HCC1395/HCC1395BL"
"ENSG00000135740 HCC1395/HCC1395BL",1.78434281685479,"ENSG00000135740","HCC1395/HCC1395BL"
"ENSG00000135750 HCC1395/HCC1395BL",3.37975485314604,"ENSG00000135750","HCC1395/HCC1395BL"
"ENSG00000135763 HCC1395/HCC1395BL",0.728352425653996,"ENSG00000135763","HCC1395/HCC1395BL"
"ENSG00000135766 HCC1395/HCC1395BL",1.54882917918566,"ENSG00000135766","HCC1395/HCC1395BL"
"ENSG00000135775 HCC1395/HCC1395BL",1.79798305354271,"ENSG00000135775","HCC1395/HCC1395BL"
"ENSG00000135776 HCC1395/HCC1395BL",1.04436731731029,"ENSG00000135776","HCC1395/HCC1395BL"
"ENSG00000135801 HCC1395/HCC1395BL",1.22100255051144,"ENSG00000135801","HCC1395/HCC1395BL"
"ENSG00000135821 HCC1395/HCC1395BL",0.605801127277216,"ENSG00000135821","HCC1395/HCC1395BL"
"ENSG00000135823 HCC1395/HCC1395BL",0.68606145880991,"ENSG00000135823","HCC1395/HCC1395BL"
