Compare,Gene,FC_mean,P_mean,Suppoorted_Tools,DEG. Type,uchar,homoge,ubb_1_logFC,uwb_1_logFC,uhom_logFC,long_stability,ulst,kd_stability,uskd,dw4_stability,usw4,dw24_stability,usw25,dwCO2_stability,usco2
HCC1395/HCC1395BL,ENSG00000132950,1.944293431,0,3,non-DEG,0.007508558,FALSE,0.012471659,0.006481833,0.014056708,FALSE,0.038813273,FALSE,0.019158274,FALSE,0.003681032,FALSE,8.19E-05,FALSE,0.001509955
HCC1395/HCC1395BL,ENSG00000132952,0.975450341,3.05E-24,2,non-DEG,0.007536925,FALSE,0.00555724,0.005144336,0.00758816,FALSE,0.029797495,FALSE,0.009924662,FALSE,0.000739112,FALSE,0.00035884,FALSE,0.003654727
HCC1395/HCC1395BL,ENSG00000132953,0.93808485,2.03E-97,2,non-DEG,0.007305271,FALSE,0.004531455,0.004839285,0.00774644,FALSE,0.030351954,FALSE,0.012853597,FALSE,0.001735999,FALSE,5.52E-05,FALSE,0.001029635
HCC1395/HCC1395BL,ENSG00000132963,0.546701331,0,2,non-DEG,0.013955865,FALSE,0.011485778,0.003179382,0.011973708,FALSE,0.06595297,FALSE,0.008827976,FALSE,0.000238161,FALSE,9.83E-06,FALSE,0.001635897
HCC1395/HCC1395BL,ENSG00000132964,0.483484425,0,4,down-regulate,0.007133349,FALSE,0.003917868,0.003573458,0.005401153,FALSE,0.042641484,FALSE,0.014468038,FALSE,0.000537721,FALSE,0.000207295,FALSE,0.003323815
HCC1395/HCC1395BL,ENSG00000133027,2.952596031,0,2,up-regulate,0.027148607,FALSE,0.009029527,0.011606123,0.016587702,FALSE,0.07335451,FALSE,0.02939724,FALSE,0.004334662,FALSE,0.000375257,FALSE,0.006403664
HCC1395/HCC1395BL,ENSG00000133028,0.759526448,0.00E+00,2,non-DEG,0.01722541,FALSE,0.006318342,0.00226623,0.006723234,FALSE,0.094099914,FALSE,0.00272577,TRUE,9.34E-05,FALSE,0.000117588,TRUE,0.000553455
HCC1395/HCC1395BL,ENSG00000133030,1.90424798,0,2,non-DEG,0.00865976,FALSE,0.005318054,0.00304381,0.006462515,FALSE,0.081055369,FALSE,0.015238053,FALSE,0.002205956,FALSE,9.70E-05,FALSE,0.001178373
HCC1395/HCC1395BL,ENSG00000133048,115.8775806,0,2,up-regulate,0.028811096,FALSE,0.040378234,0.092527358,0.101924056,FALSE,0.256214613,FALSE,0.104760079,FALSE,0.011008467,FALSE,0.001329525,FALSE,0.012347367
HCC1395/HCC1395BL,ENSG00000133056,0.333655228,0,3,down-regulate,0.010643646,FALSE,0.001263367,0.003502871,0.004155995,FALSE,0.069157967,FALSE,0.014193826,FALSE,0.003139151,FALSE,0.000345541,FALSE,0.00257447
HCC1395/HCC1395BL,ENSG00000133059,3.371638512,0,3,up-regulate,0.01885616,FALSE,0.011078572,0.005275087,0.012285012,FALSE,0.162763719,TRUE,0.000988735,FALSE,0.007045169,FALSE,2.00E-05,FALSE,0.001222568
HCC1395/HCC1395BL,ENSG00000133065,17.95908281,0,3,up-regulate,0.016759282,FALSE,0.023990177,0.009428349,0.025782804,FALSE,0.058211758,FALSE,0.021261941,FALSE,0.007716848,FALSE,9.40E-05,FALSE,0.002671816
HCC1395/HCC1395BL,ENSG00000133069,1.254235232,4.94E-102,3,non-DEG,0.009662021,FALSE,0.008950524,0.008579669,0.013070662,FALSE,0.046834244,FALSE,0.00495239,FALSE,0.011006828,TRUE,7.51E-05,FALSE,0.007802246
HCC1395/HCC1395BL,ENSG00000133101,0.007532263,0,4,down-regulate,0.022849463,FALSE,28.64464182,0.109480489,28.64599015,FALSE,0.152170447,FALSE,0.056276871,FALSE,0.011306665,FALSE,0.002623523,FALSE,0.007169315
HCC1395/HCC1395BL,ENSG00000133103,1.364321065,2.53E-277,3,non-DEG,0.008622484,FALSE,0.006374027,0.00304781,0.007093354,FALSE,0.06997642,FALSE,0.021495481,FALSE,0.001287642,FALSE,0.000189633,FALSE,0.001276853
HCC1395/HCC1395BL,ENSG00000133104,1.150717388,6.82E-209,3,non-DEG,0.004966499,FALSE,0.005340183,0.00240704,0.005862271,FALSE,0.035772935,FALSE,0.008843679,FALSE,0.001926579,FALSE,6.52E-05,FALSE,0.000860222
HCC1395/HCC1395BL,ENSG00000133111,0.577345223,2.83E-294,3,non-DEG,0.017288486,FALSE,0.008957722,0.005333787,0.010454726,FALSE,0.101687969,FALSE,0.038526888,FALSE,0.003470501,FALSE,0.000394927,FALSE,0.004794277
HCC1395/HCC1395BL,ENSG00000133112,1.182487602,1.48E-295,2,non-DEG,0.005222388,FALSE,0.007376922,0.002990414,0.00801997,FALSE,0.04324318,FALSE,0.001199456,FALSE,0.000784397,FALSE,9.14E-05,FALSE,0.001725023
HCC1395/HCC1395BL,ENSG00000133114,1.268179911,1.27E-278,3,non-DEG,0.007962488,FALSE,0.008009989,0.003726904,0.010056505,FALSE,0.067255929,FALSE,0.0253704,FALSE,0.002870007,FALSE,7.26E-05,FALSE,0.002901423
HCC1395/HCC1395BL,ENSG00000133119,0.970753504,4.16E-24,2,non-DEG,0.006976889,FALSE,0.006612363,0.002521926,0.007615562,FALSE,0.026320735,FALSE,0.022501012,FALSE,0.00246284,FALSE,5.65E-05,FALSE,0.000825261
HCC1395/HCC1395BL,ENSG00000133121,2.522402051,0,3,up-regulate,0.006263548,FALSE,0.004737321,0.003922082,0.006153043,FALSE,0.029711205,FALSE,0.004767964,FALSE,0.000708405,TRUE,1.33E-05,FALSE,0.001963082
HCC1395/HCC1395BL,ENSG00000133131,0.323576537,0,3,down-regulate,0.008976546,FALSE,0.009316435,0.004408741,0.010308402,FALSE,0.050409381,FALSE,0.008116416,FALSE,0.002496659,FALSE,0.000127896,FALSE,0.002058927
HCC1395/HCC1395BL,ENSG00000133138,1.140765985,4.47E-89,2,non-DEG,0.015575451,FALSE,0.011654774,0.004137268,0.012461141,FALSE,0.165075417,FALSE,0.01475157,FALSE,0.003001115,FALSE,0.000295591,FALSE,0.001836046
HCC1395/HCC1395BL,ENSG00000133193,1.374517029,0.00E+00,2,non-DEG,0.017128148,FALSE,0.006007563,0.003298052,0.007553412,FALSE,0.11233192,FALSE,0.021341662,FALSE,0.002884273,FALSE,0.000230389,FALSE,0.004662431
HCC1395/HCC1395BL,ENSG00000133195,1.025814775,3.76E-31,2,non-DEG,0.010551524,FALSE,0.011073663,0.003123061,0.011509266,FALSE,0.048330141,FALSE,0.014824554,FALSE,0.00450183,FALSE,5.00E-05,FALSE,0.002268657
HCC1395/HCC1395BL,ENSG00000133216,141.3440153,0,3,up-regulate,0.042234828,FALSE,56.60024148,0.246542893,56.60687902,FALSE,0.262648413,FALSE,0.128446832,TRUE,0.013856944,TRUE,0.000570245,FALSE,0.021792808
HCC1395/HCC1395BL,ENSG00000133226,1.024466895,6.29E-13,2,non-DEG,0.01903855,FALSE,0.010082154,0.003215248,0.010584947,FALSE,0.056045919,FALSE,0.002387859,FALSE,0.000973384,FALSE,0.000155056,FALSE,0.000898465
HCC1395/HCC1395BL,ENSG00000133243,1.024496869,1.36E-24,4,non-DEG,0.010474301,FALSE,0.006699438,0.003189293,0.007482869,FALSE,0.078164197,FALSE,0.02347048,FALSE,0.001569555,FALSE,9.52E-05,FALSE,0.001897971
HCC1395/HCC1395BL,ENSG00000133247,1.242586073,8.23E-62,4,non-DEG,0.015276676,FALSE,0.008296072,0.006105269,0.010394509,FALSE,0.105908516,FALSE,0.031440391,FALSE,0.004502318,FALSE,0.0004746,FALSE,0.005828215
HCC1395/HCC1395BL,ENSG00000133250,1.462519867,3.90E-204,2,non-DEG,0.0261142,FALSE,0.00772703,0.009341164,0.013174702,FALSE,0.055838871,FALSE,0.003033044,FALSE,0.002199338,FALSE,0.000196909,FALSE,0.0076374
HCC1395/HCC1395BL,ENSG00000133265,1.177908874,2.43E-127,3,non-DEG,0.017135779,FALSE,0.019570433,0.002287046,0.019891388,FALSE,0.131851258,FALSE,0.025062007,FALSE,0.002188159,FALSE,0.000151939,FALSE,0.003677445
HCC1395/HCC1395BL,ENSG00000133275,0.897840709,3.37E-162,2,non-DEG,0.012538604,FALSE,0.005380755,0.003433178,0.007654667,FALSE,0.055055828,FALSE,0.013922797,FALSE,0.001926174,FALSE,3.38E-05,FALSE,0.001693216
HCC1395/HCC1395BL,ENSG00000133302,0.358559325,0,2,down-regulate,0.009025236,FALSE,0.007065135,0.005019473,0.008780792,FALSE,0.070473335,FALSE,0.029853143,FALSE,0.002485435,FALSE,0.000305211,FALSE,0.001792407
HCC1395/HCC1395BL,ENSG00000133313,0.070659094,0,4,down-regulate,0.007087442,FALSE,0.009258658,0.00298246,0.009753923,FALSE,0.054828498,FALSE,0.007332705,FALSE,0.003239112,TRUE,2.64E-05,FALSE,0.003003725
HCC1395/HCC1395BL,ENSG00000133315,2.443299954,0,3,up-regulate,0.009989557,FALSE,0.015323448,0.003094825,0.015657176,FALSE,0.039748131,FALSE,0.011622524,FALSE,0.002879213,FALSE,0.000164002,FALSE,0.002019699
HCC1395/HCC1395BL,ENSG00000133316,1.93053241,0,3,up-regulate,0.016634496,FALSE,0.00834713,0.002991991,0.008900017,FALSE,0.081808561,FALSE,0.023047324,FALSE,0.001555754,FALSE,0.000279807,FALSE,0.000891924
HCC1395/HCC1395BL,ENSG00000133318,3.9858361,0,2,up-regulate,0.011400423,FALSE,0.005682559,0.002600272,0.006475418,TRUE,0.02991498,FALSE,0.008805935,FALSE,0.000753648,FALSE,1.24E-05,FALSE,0.000397755
HCC1395/HCC1395BL,ENSG00000133321,6.531079532,0,2,up-regulate,0.014342178,FALSE,0.019724023,0.015271211,0.025072053,FALSE,0.038700594,FALSE,0.005081606,FALSE,0.009488894,FALSE,0.00075207,FALSE,0.004885484
HCC1395/HCC1395BL,ENSG00000133393,3.728868131,0,3,up-regulate,0.007237583,FALSE,0.007140856,0.002968986,0.007769569,FALSE,0.042777919,FALSE,0.025335177,FALSE,0.002505847,FALSE,1.30E-05,FALSE,0.001386495
HCC1395/HCC1395BL,ENSG00000133398,1.809256381,0,2,non-DEG,0.01092374,FALSE,0.008942388,0.003713584,0.009688256,FALSE,0.037699244,FALSE,0.004448457,FALSE,0.000980455,FALSE,0.000273791,FALSE,0.001177995
HCC1395/HCC1395BL,ENSG00000133422,2.845208329,0,2,up-regulate,0.006698424,FALSE,0.006821105,0.002687005,0.007339484,FALSE,0.014004029,FALSE,0.019848214,FALSE,0.001486282,FALSE,7.58E-05,FALSE,0.003071729
HCC1395/HCC1395BL,ENSG00000133460,5.966741202,0,2,up-regulate,0.013676009,FALSE,0.012607438,0.007031046,0.014472826,FALSE,0.062457417,FALSE,0.009568486,FALSE,0.00361163,FALSE,0.000142738,FALSE,0.004776406
HCC1395/HCC1395BL,ENSG00000133466,1.591752032,0,3,non-DEG,0.020536118,FALSE,0.00926433,0.004137764,0.010249694,FALSE,0.094706313,FALSE,0.012673071,FALSE,0.001742029,TRUE,3.69E-05,FALSE,0.001694385
HCC1395/HCC1395BL,ENSG00000133597,0.796159941,1.28E-181,2,non-DEG,0.011492767,FALSE,0.017479703,0.00529947,0.018282138,FALSE,0.083274496,FALSE,0.01711586,FALSE,0.003574196,FALSE,0.000531266,FALSE,0.002613604
HCC1395/HCC1395BL,ENSG00000133606,1.368518646,0,2,non-DEG,0.006186681,FALSE,0.007389079,0.003239308,0.008123435,FALSE,0.030471673,FALSE,0.004719572,FALSE,0.000798597,FALSE,0.000171939,FALSE,0.0008099
HCC1395/HCC1395BL,ENSG00000133619,0.984830817,1.34E-11,2,non-DEG,0.016135076,FALSE,0.012430188,0.003577762,0.012994168,FALSE,0.063583957,#N/A,#N/A,FALSE,0.005687644,FALSE,0.000266104,FALSE,0.002146649
HCC1395/HCC1395BL,ENSG00000133627,11.73649689,0,3,up-regulate,0.01577969,FALSE,0.010408979,0.003522931,0.010994383,FALSE,0.129912148,FALSE,0.001526555,FALSE,0.002985177,FALSE,0.000168648,FALSE,0.004117417
HCC1395/HCC1395BL,ENSG00000133639,0.35404724,0,4,down-regulate,0.00708025,FALSE,0.006914118,0.002339438,0.008142369,TRUE,0.023054089,FALSE,0.012102757,FALSE,0.000630432,FALSE,6.99E-05,FALSE,0.002172194
HCC1395/HCC1395BL,ENSG00000133641,0.607638728,0,2,non-DEG,0.013000824,FALSE,0.008856575,0.004555247,0.009968601,FALSE,0.008605888,FALSE,0.01582894,FALSE,0.004023821,FALSE,0.000125887,FALSE,0.001335968
HCC1395/HCC1395BL,ENSG00000133657,0.986171769,4.52E-23,3,non-DEG,0.007236817,FALSE,0.001940689,0.00309052,0.003670733,FALSE,0.022832651,FALSE,0.025716278,FALSE,0.00204919,FALSE,4.65E-05,FALSE,0.000193779
HCC1395/HCC1395BL,ENSG00000133678,1.232199276,2.08E-109,2,non-DEG,0.01249609,FALSE,0.007060788,0.006485542,0.010527328,FALSE,0.041984159,FALSE,0.011106133,FALSE,0.001421055,FALSE,0.000197326,TRUE,0.002259315
HCC1395/HCC1395BL,ENSG00000133687,1.23506325,3.52E-308,3,non-DEG,0.010034257,FALSE,0.005188585,0.002558154,0.005894789,FALSE,0.070608542,FALSE,0.022713484,FALSE,0.001027254,FALSE,3.99E-05,FALSE,0.001940724
HCC1395/HCC1395BL,ENSG00000133703,0.885344615,1.14E-105,3,non-DEG,0.005604015,FALSE,0.011188502,0.005998507,0.012850919,FALSE,0.042170719,FALSE,0.035766266,TRUE,0.000424131,TRUE,1.60E-05,FALSE,0.001078465
HCC1395/HCC1395BL,ENSG00000133704,0.717320083,0,4,non-DEG,0.010255225,FALSE,0.006035382,0.002235558,0.006455444,FALSE,0.03158295,FALSE,0.010556484,FALSE,0.001995195,FALSE,3.25E-05,FALSE,0.001230079
HCC1395/HCC1395BL,ENSG00000133706,1.4546754,0,2,non-DEG,0.008863962,FALSE,0.005140873,0.002922604,0.006057267,FALSE,0.070267353,FALSE,0.008223163,FALSE,0.000554074,FALSE,0.000111115,FALSE,0.001038945
HCC1395/HCC1395BL,ENSG00000133731,0.364511238,0,3,down-regulate,0.010625036,FALSE,0.011279485,0.002977383,0.011684742,TRUE,0.034396587,FALSE,0.036934533,FALSE,0.001612649,FALSE,0.000157945,FALSE,0.000389685
HCC1395/HCC1395BL,ENSG00000133739,1.681611624,0.00E+00,3,non-DEG,0.008948906,FALSE,0.010220031,0.003609615,0.010839578,TRUE,0.033348906,FALSE,0.013907168,FALSE,0.002482636,FALSE,0.000151771,FALSE,0.003340605
HCC1395/HCC1395BL,ENSG00000133740,0.291786718,0,3,down-regulate,0.029792304,FALSE,0.023641481,0.012828307,0.027044153,FALSE,0.21359208,FALSE,0.030919494,FALSE,0.003369258,FALSE,0.000675119,FALSE,0.0043383
HCC1395/HCC1395BL,ENSG00000133773,0.491250751,1.42E-299,2,non-DEG,0.017268358,FALSE,0.008421868,0.004124829,0.009381063,FALSE,0.055937433,FALSE,0.020542144,FALSE,0.003858042,FALSE,6.06E-05,FALSE,0.001436103
HCC1395/HCC1395BL,ENSG00000133789,0.406682009,0,3,down-regulate,0.00610867,FALSE,0.008270149,0.002903916,0.008773029,FALSE,0.028520596,FALSE,0.010507331,FALSE,0.00163412,TRUE,1.92E-05,FALSE,0.002100985
HCC1395/HCC1395BL,ENSG00000133794,0.664156136,0.00E+00,3,non-DEG,0.02351158,FALSE,0.00397534,0.002853227,0.004957497,FALSE,0.150393264,FALSE,0.004626068,FALSE,0.001534988,FALSE,7.69E-05,FALSE,0.003123425
HCC1395/HCC1395BL,ENSG00000133805,0.023752389,0,3,down-regulate,0.025804841,FALSE,0.017387629,0.008971739,0.019667315,FALSE,0.12295639,FALSE,0.018698839,FALSE,0.013061743,FALSE,0.000890807,FALSE,0.004655155
HCC1395/HCC1395BL,ENSG00000133818,0.229160756,0,3,down-regulate,0.006732424,FALSE,0.002539141,0.005585893,0.0067106,FALSE,0.028517434,FALSE,0.018884219,FALSE,0.001791239,FALSE,0.000128772,FALSE,0.001734379
HCC1395/HCC1395BL,ENSG00000133858,0.427656777,0,3,down-regulate,0.013849275,FALSE,0.004686456,0.002873754,0.005598816,FALSE,0.054676285,FALSE,0.013025732,FALSE,0.003315801,FALSE,6.60E-05,FALSE,0.002192981
HCC1395/HCC1395BL,ENSG00000133872,1.801009625,0,2,non-DEG,0.015820866,FALSE,0.010108518,0.002147481,0.01034099,FALSE,0.118477443,FALSE,0.015349686,FALSE,0.002163189,FALSE,9.73E-05,FALSE,0.001109845
HCC1395/HCC1395BL,ENSG00000133874,2.707584938,0,2,up-regulate,0.016088576,FALSE,0.015089799,0.010827648,0.0187198,FALSE,0.146126127,FALSE,0.01307592,#N/A,#N/A,FALSE,0.001007412,FALSE,0.003645531
HCC1395/HCC1395BL,ENSG00000133884,1.832146658,0,4,non-DEG,0.011465808,FALSE,0.004949456,0.003000138,0.005877934,FALSE,0.060850951,FALSE,0.015569899,FALSE,0.000955541,FALSE,0.000210037,TRUE,0.000683391
HCC1395/HCC1395BL,ENSG00000133895,1.53062312,0,3,non-DEG,0.012402639,FALSE,0.006291491,0.0037452,0.007445784,FALSE,0.081622401,FALSE,0.005656175,FALSE,0.001142028,FALSE,4.76E-05,FALSE,0.002783771
HCC1395/HCC1395BL,ENSG00000133935,1.588876714,0.00E+00,4,non-DEG,0.011912085,FALSE,0.010600611,0.003631234,0.011207445,FALSE,0.073058285,FALSE,0.003305147,FALSE,0.000957157,TRUE,3.21E-05,FALSE,0.00206447
HCC1395/HCC1395BL,ENSG00000133943,2.236062818,0,4,up-regulate,0.013685535,FALSE,0.005124302,0.002371024,0.005655813,FALSE,0.053350394,FALSE,0.012186465,TRUE,0.001015911,FALSE,8.84E-05,FALSE,0.001787201
HCC1395/HCC1395BL,ENSG00000133958,2.463264509,2.74E-282,3,up-regulate,0.033174179,FALSE,0.008774962,0.04211922,0.043563122,FALSE,0.166637045,FALSE,0.019283418,FALSE,0.01289649,FALSE,0.001891172,FALSE,0.015300553
HCC1395/HCC1395BL,ENSG00000133961,0.46453509,0,3,down-regulate,0.011260439,FALSE,0.005476167,0.002301163,0.005943254,FALSE,0.080498671,FALSE,0.011826418,TRUE,0.000298255,FALSE,8.34E-05,FALSE,0.001623563
HCC1395/HCC1395BL,ENSG00000133983,0.494342849,5.88E-150,3,down-regulate,0.043589623,FALSE,0.006085567,0.016654971,0.019902347,TRUE,0.161539997,FALSE,0.028489819,FALSE,0.008670625,FALSE,0.000150377,FALSE,0.003405891
HCC1395/HCC1395BL,ENSG00000134001,0.842707382,0.00E+00,4,non-DEG,0.005558068,FALSE,0.004177088,0.00374633,0.006319955,FALSE,0.04205818,FALSE,0.020333035,FALSE,0.001967167,TRUE,8.85E-06,FALSE,0.001348307
HCC1395/HCC1395BL,ENSG00000134014,0.818798118,6.62E-167,2,non-DEG,0.009293104,FALSE,0.00864415,0.002185096,0.008923463,FALSE,0.026896016,FALSE,0.00380305,FALSE,0.00324807,FALSE,2.74E-05,FALSE,0.002159783
HCC1395/HCC1395BL,ENSG00000134030,16.43384154,0,3,up-regulate,0.009708595,FALSE,0.003135422,0.011119069,0.013036113,FALSE,0.057670952,FALSE,0.005773126,FALSE,0.005593679,FALSE,0.000456991,FALSE,0.007150122
HCC1395/HCC1395BL,ENSG00000134046,0.524462788,0,3,non-DEG,0.014042184,FALSE,0.018904991,0.033257871,0.040261842,FALSE,0.075156789,FALSE,0.006717129,FALSE,0.001000664,FALSE,9.30E-05,FALSE,0.000863415
HCC1395/HCC1395BL,ENSG00000134049,1.454929833,1.04E-273,2,non-DEG,0.014982244,FALSE,0.011086307,0.002652783,0.011624638,FALSE,0.072963529,FALSE,0.042574349,TRUE,0.000757647,TRUE,0.000073508,FALSE,0.003445183
HCC1395/HCC1395BL,ENSG00000134057,0.581959441,0,3,non-DEG,0.005183115,FALSE,0.011681484,0.005413316,0.012972483,FALSE,0.040941295,FALSE,0.006515451,FALSE,0.000946541,FALSE,0.00011519,FALSE,0.001097877
HCC1395/HCC1395BL,ENSG00000134058,0.506811969,0,2,down-regulate,0.015463082,FALSE,0.003491627,0.004467334,0.005724521,FALSE,0.100547341,FALSE,0.005127176,FALSE,0.002825005,FALSE,0.000351614,FALSE,0.001640129
HCC1395/HCC1395BL,ENSG00000134070,0.798297284,1.40E-220,3,non-DEG,0.012219942,FALSE,0.011931694,0.00415594,0.012636101,FALSE,0.038536371,FALSE,0.020140419,FALSE,0.003129215,FALSE,6.80E-05,FALSE,0.002668007
HCC1395/HCC1395BL,ENSG00000134086,1.13033449,6.27E-156,2,non-DEG,0.008285883,FALSE,0.011342376,0.003293763,0.011864188,FALSE,0.03884875,FALSE,0.016224429,FALSE,0.001965779,TRUE,2.96E-05,FALSE,0.00228789
HCC1395/HCC1395BL,ENSG00000134107,0.434231606,0,2,down-regulate,0.01107347,FALSE,0.011460871,0.008274608,0.014158759,FALSE,0.072827348,FALSE,0.007390345,FALSE,0.000324282,FALSE,0.000113375,FALSE,0.001938739
HCC1395/HCC1395BL,ENSG00000134108,1.523678385,0,3,non-DEG,0.00969299,FALSE,0.003618357,0.002945653,0.005158229,TRUE,0.033306506,FALSE,0.016836831,FALSE,0.001085042,FALSE,0.000132183,FALSE,0.001016958
HCC1395/HCC1395BL,ENSG00000134109,0.290892543,0,2,down-regulate,0.007994754,FALSE,0.008968714,0.002780444,0.009394974,FALSE,0.030901984,FALSE,0.017478779,FALSE,0.000629413,TRUE,3.42E-05,FALSE,0.000736244
HCC1395/HCC1395BL,ENSG00000134138,0.337353764,0,2,down-regulate,0.01279527,FALSE,0.004429511,0.00313357,0.00552389,FALSE,0.029736016,FALSE,0.005467057,FALSE,0.001360913,FALSE,0.000081654,FALSE,0.001150623
HCC1395/HCC1395BL,ENSG00000134146,0.786173636,5.20E-152,3,non-DEG,0.024527811,FALSE,0.000997762,0.005745777,0.005930816,FALSE,0.229666481,FALSE,0.010154728,FALSE,0.004175754,FALSE,0.000166167,FALSE,0.004324381
HCC1395/HCC1395BL,ENSG00000134152,0.46668087,0,3,down-regulate,0.011929449,FALSE,0.00898591,0.002130695,0.009236583,TRUE,0.053925132,FALSE,0.026583393,FALSE,0.002764306,FALSE,0.000421557,FALSE,0.000756405
HCC1395/HCC1395BL,ENSG00000134153,1.600674637,0,3,non-DEG,0.009613698,FALSE,0.008801803,0.003778447,0.009688783,FALSE,0.045393157,FALSE,0.016081537,FALSE,0.001400295,FALSE,0.000101027,FALSE,0.001889368
HCC1395/HCC1395BL,ENSG00000134183,0.485552664,1.49E-125,2,non-DEG,0.031135807,FALSE,0.011643714,0.048629875,0.050640283,FALSE,0.43027683,FALSE,0.07669074,FALSE,0.039185634,FALSE,0.000648138,FALSE,0.025358329
HCC1395/HCC1395BL,ENSG00000134186,0.478421623,0,2,down-regulate,0.007804889,FALSE,0.003293875,0.003109607,0.004608101,FALSE,0.056610179,FALSE,0.015952102,FALSE,0.001552811,TRUE,1.63E-05,FALSE,0.001079495
HCC1395/HCC1395BL,ENSG00000134215,19.17222748,0,3,up-regulate,0.029998829,FALSE,0.023284628,0.007786077,0.024580254,FALSE,0.197559659,FALSE,0.013972374,FALSE,0.003695944,FALSE,0.000547385,FALSE,0.005773687
HCC1395/HCC1395BL,ENSG00000134222,1.232581832,1.82E-241,3,non-DEG,0.013176847,FALSE,0.004509548,0.004847862,0.006797939,FALSE,0.095001013,FALSE,0.004833093,FALSE,0.001581759,FALSE,0.000128833,TRUE,0.001988368
HCC1395/HCC1395BL,ENSG00000134242,0.419411479,0,2,down-regulate,0.009981572,FALSE,0.010334506,0.00251757,0.010655955,FALSE,0.086256001,FALSE,0.029739714,FALSE,0.002238757,FALSE,0.000213124,FALSE,0.003356354
HCC1395/HCC1395BL,ENSG00000134243,0.268423735,0,3,down-regulate,0.014748593,FALSE,0.00663918,0.003437644,0.00749235,FALSE,0.112076143,FALSE,0.009004793,FALSE,0.005391015,FALSE,8.51E-05,FALSE,0.001575774
HCC1395/HCC1395BL,ENSG00000134245,0.958041403,1.35E-14,2,non-DEG,0.035221674,FALSE,0.0286662,0.018109908,0.034304833,FALSE,0.276558878,FALSE,0.076658921,FALSE,0.024224442,FALSE,0.000736392,FALSE,0.014273744
HCC1395/HCC1395BL,ENSG00000134247,0.119919395,0,2,down-regulate,0.031039076,FALSE,0.001241185,0.003993703,0.004617335,FALSE,0.18127356,FALSE,0.013822467,FALSE,0.005226918,FALSE,0.000837958,FALSE,0.004062281
HCC1395/HCC1395BL,ENSG00000134248,0.575255546,0,2,non-DEG,0.014196723,FALSE,0.233600896,0.075636297,0.245555374,FALSE,0.088322319,FALSE,0.009172034,FALSE,0.001800938,FALSE,4.97E-05,FALSE,0.001655634
HCC1395/HCC1395BL,ENSG00000134250,7.303481746,0,3,up-regulate,0.004423794,FALSE,0.005577795,0.002661018,0.006236926,FALSE,0.051865171,FALSE,0.000720614,FALSE,0.002195036,FALSE,0.000101374,FALSE,0.002598847
HCC1395/HCC1395BL,ENSG00000134255,0.229592311,0,4,down-regulate,0.013153741,FALSE,0.003680433,0.017829712,0.018407279,FALSE,0.047284847,FALSE,0.017322626,FALSE,0.000739693,FALSE,0.000145555,FALSE,0.00031058
HCC1395/HCC1395BL,ENSG00000134262,0.389136199,0,4,down-regulate,0.009873342,FALSE,0.009112162,0.003798434,0.009893745,FALSE,0.056328155,TRUE,0.002907966,FALSE,0.001366775,FALSE,0.000356405,FALSE,0.003911516
HCC1395/HCC1395BL,ENSG00000134265,0.960380116,2.26E-19,3,non-DEG,0.008242931,FALSE,0.010130196,0.005363356,0.011656601,FALSE,0.044849663,FALSE,0.022439765,FALSE,0.002768199,FALSE,0.00020735,FALSE,0.000585247
HCC1395/HCC1395BL,ENSG00000134278,1.304567182,4.01E-260,3,non-DEG,0.012010823,FALSE,0.006121233,0.002405404,0.006583489,FALSE,0.043672732,FALSE,0.012086857,FALSE,0.001743006,FALSE,0.000308315,FALSE,0.004062407
HCC1395/HCC1395BL,ENSG00000134283,0.53275829,0,2,non-DEG,0.014510906,FALSE,0.004078491,0.003028814,0.005163841,TRUE,0.026664401,FALSE,0.008698208,FALSE,0.001088657,FALSE,0.000274615,FALSE,0.002360896
HCC1395/HCC1395BL,ENSG00000134285,1.249142621,7.87E-170,2,non-DEG,0.0148517,FALSE,0.000217512,0.00684889,0.006853252,FALSE,0.059689654,FALSE,0.0063963,FALSE,0.003674093,FALSE,0.000303265,FALSE,0.00227181
HCC1395/HCC1395BL,ENSG00000134287,0.509918306,0,3,down-regulate,0.011516526,FALSE,0.005688553,0.002457094,0.006237708,FALSE,0.063576557,FALSE,0.011018993,FALSE,0.000569916,FALSE,0.000103242,FALSE,0.001725657
HCC1395/HCC1395BL,ENSG00000134291,0.655223061,0,3,non-DEG,0.010701305,FALSE,0.010238333,0.002863132,0.01063318,FALSE,0.08063344,FALSE,0.004058947,FALSE,0.001505088,FALSE,0.000257566,FALSE,0.002066586
HCC1395/HCC1395BL,ENSG00000134294,1.77451622,0,2,non-DEG,0.011664091,FALSE,0.005266077,0.002960566,0.006079142,FALSE,0.074055969,FALSE,0.024424341,FALSE,0.00141455,FALSE,3.51E-05,FALSE,0.001189146
HCC1395/HCC1395BL,ENSG00000134297,0.621427903,1.26E-226,3,non-DEG,0.011109689,FALSE,0.00837537,0.006874953,0.011062293,FALSE,0.102497745,FALSE,0.00927841,FALSE,0.003747199,FALSE,0.000524028,FALSE,0.005083801
HCC1395/HCC1395BL,ENSG00000134313,2.189605864,0,3,up-regulate,0.011502128,FALSE,0.005009806,0.003258508,0.006001092,FALSE,0.018790872,FALSE,0.012403849,FALSE,0.001185091,FALSE,0.000142044,FALSE,0.001634216
