"gene_compare","fc_mean","p_mean","freq","N_non","N_down","final","compare","usample","gene","uchar","homoge","ubb_1_logFC","uwb_1_logFC","uhom_logFC","long_stability","ulst","kd_stability","uskd","dw4_stability","usw4","dw24_stability","usw25","dwCO2_stability","usco2","uts","uc","U"
"ENSG00000154582 HCC1395/HCC1395BL",0.854569954,2.83e-244,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000154582",0.008272851,FALSE,0.007701766,0.003623641,0.008515841,FALSE,0.055402648,"FALSE","0.014779981","FALSE",0.00238858,"FALSE","0.000256721","FALSE",0.003167704,0.0555445142967325,0.0567992313334028,0.113598462666806
"ENSG00000154640 HCC1395/HCC1395BL",0.479698086,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154640",0.008389282,FALSE,0.007035572,0.00562826,0.009218016,FALSE,0.045594989,"FALSE","0.01623543","FALSE",0.002083656,"FALSE","8.89905E-05","FALSE",0.001840487,0.0456796676502098,0.0473495924806688,0.0946991849613376
"ENSG00000154642 HCC1395/HCC1395BL",0.551564142,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000154642",0.012724814,FALSE,0.004579581,0.006547635,0.009055908,FALSE,0.040326698,"FALSE","0.024887445","FALSE",0.002077591,"FALSE","0.000118124","FALSE",0.00242117,0.0404527010237312,0.0433630185890517,0.0867260371781035
"ENSG00000154654 HCC1395/HCC1395BL",0.030448736,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154654",0.032730947,FALSE,0.029073382,0.012962136,0.031865249,FALSE,0.175653279,"FALSE","0.053773233","FALSE",0.014583997,"FALSE","0.001542668","FALSE",0.015622791,0.176948690276525,0.182749960262448,0.365499920524896
"ENSG00000154678 HCC1395/HCC1395BL",0.181189754,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154678",0.024742923,FALSE,0.000151133,0.005572751,0.005575391,FALSE,0.223113959,"FALSE","0.012086217","FALSE",0.002395221,"FALSE","0.000144661","FALSE",0.001694899,0.22313325271441,0.224570135348179,0.449140270696358
"ENSG00000154719 HCC1395/HCC1395BL",0.217999583,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154719",0.014947171,FALSE,0.007327159,0.004797093,0.008759383,FALSE,0.12784091,"FALSE","0.007475295","FALSE",0.00349571,"FALSE","0.000177352","FALSE",0.001384033,0.127896183701381,0.129064241820968,0.258128483641935
"ENSG00000154721 HCC1395/HCC1395BL",0.421950661,5.27e-283,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154721",0.034642143,FALSE,0.006960407,0.004053157,0.008262987,FALSE,0.165844638,"FALSE","0.002141713","FALSE",0.003709217,"FALSE","0.000117216","FALSE",0.00403438,0.16593516344069,0.169713975534966,0.339427951069933
"ENSG00000154727 HCC1395/HCC1395BL",0.739614421,7.07e-290,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000154727",0.010447998,FALSE,0.004684699,0.003667561,0.006234171,FALSE,0.046393396,"FALSE","0.025207133","FALSE",0.002195288,"FALSE","0.000275779","FALSE",0.001846727,0.0464820060069301,0.0480479180890654,0.0960958361781307
"ENSG00000154822 HCC1395/HCC1395BL",0.142947505,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154822",0.03074804,FALSE,0.00664043,0.003626918,0.007573798,FALSE,0.219162272,"FALSE","0.006289766","FALSE",0.003102984,"FALSE","3.09333E-05","FALSE",0.001929275,0.219192728163897,0.221468409620691,0.442936819241382
"ENSG00000154839 HCC1395/HCC1395BL",0.636329726,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000154839",0.007406056,FALSE,0.001432063,0.004311553,0.005069819,FALSE,0.076868788,"FALSE","0.020706517","FALSE",0.002124176,"FALSE","6.13403E-05","FALSE",0.00185323,0.0769204599160771,0.0774423003523831,0.154884600704766
"ENSG00000154845 HCC1395/HCC1395BL",2.025184387,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154845",0.007326751,FALSE,0.007243804,0.003662184,0.008208788,FALSE,0.035414506,"FALSE","0.006408897","FALSE",0.001631202,"FALSE","5.49866E-05","FALSE",0.002905553,0.0355709192097231,0.0372337988133039,0.0744675976266079
"ENSG00000154864 HCC1395/HCC1395BL",0.137037314,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154864",0.010085362,FALSE,0.006127143,0.001685155,0.006358081,FALSE,0.067275457,"FALSE","0.009474731","FALSE",0.002636708,"FALSE","0.000186763","FALSE",0.003631872,0.067424994162851,0.0684709395184125,0.136941879036825
"ENSG00000154889 HCC1395/HCC1395BL",2.491706688,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154889",0.024674398,FALSE,0.011753123,0.003444998,0.012258658,FALSE,0.037912516,"FALSE","0.008390284","FALSE",0.0016052,"FALSE","0.000330827","FALSE",0.002343543,0.0380187812835065,0.0469524050811721,0.0939048101623441
"ENSG00000154914 HCC1395/HCC1395BL",8.955367649,5.14e-265,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154914",0.079835912,FALSE,0.189972803,0.125352867,0.242762872,FALSE,0.966573028,"FALSE","0.222478657","FALSE",0.038574138,"FALSE","0.001410681","FALSE",0.024434076,0.967650973569244,1.00082765325308,2.00165530650616
"ENSG00000154920 HCC1395/HCC1395BL",0.445994887,0,4,0,4,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154920",0.008660765,FALSE,0.006290991,0.0047561,0.00855262,FALSE,0.064886507,"FALSE","0.020464277","FALSE",0.00235619,"FALSE","0.000535596","FALSE",0.005266271,0.0651424902212265,0.0662699041154596,0.132539808230919
"ENSG00000154930 HCC1395/HCC1395BL",0.014947051,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000154930",0.034439994,FALSE,0.004535703,0.013408962,0.016298144,FALSE,0.13815611,"FALSE","0.039107577","FALSE",0.009701669,"FALSE","0.00052477","FALSE",0.00545133,0.138603571781129,0.143745235729924,0.287490471459847
"ENSG00000154945 HCC1395/HCC1395BL",1.445401137,3.17e-291,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000154945",0.010471921,FALSE,0.001100013,0.005716441,0.006121016,FALSE,0.036546937,"FALSE","0.000213283","FALSE",0.001665601,"FALSE","3.54717E-05","FALSE",0.003754011,0.0367769687353552,0.0387256167886812,0.0774512335773624
"ENSG00000154957 HCC1395/HCC1395BL",0.851718875,5.13e-104,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000154957",0.017125853,FALSE,0.009832925,0.003631166,0.010485009,FALSE,0.11190036,"FALSE","0.004891438","FALSE",0.0029046,"FALSE","5.36518E-05","FALSE",0.004513122,0.112028994191131,0.113814435789948,0.227628871579896
"ENSG00000155016 HCC1395/HCC1395BL",1.405562829,4.95e-189,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155016",0.014329056,FALSE,0.002375987,0.009486761,0.01074125,FALSE,0.109733592,"FALSE","0.006532063","FALSE",0.000630832,"FALSE","0.000223381","FALSE",0.004940169,0.10984654947691,0.111296723803519,0.222593447607039
"ENSG00000155085 HCC1395/HCC1395BL",1.746347771,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155085",0.027460394,FALSE,0.013501856,0.006099212,0.015067826,FALSE,0.109872406,"FALSE","0.035100632","FALSE",0.002830451,"FALSE","0.000428669","FALSE",0.003587822,0.109967402078052,0.114341340462658,0.228682680925316
"ENSG00000155090 HCC1395/HCC1395BL",2.550255544,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000155090",0.011805914,FALSE,0.010405644,0.002876816,0.010839799,FALSE,0.115110315,"TRUE","0.0016363","FALSE",0.002773848,"FALSE","7.96135E-05","FALSE",0.001326424,0.115151371041573,0.116261425677178,0.232522851354355
"ENSG00000155097 HCC1395/HCC1395BL",1.52335274,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155097",0.006084217,FALSE,0.005008276,0.003231115,0.006023536,FALSE,0.02736084,"FALSE","0.020630535","FALSE",0.000518863,"FALSE","0.000078598","FALSE",0.001052832,0.0273860044464064,0.028693098856432,0.0573861977128639
"ENSG00000155099 HCC1395/HCC1395BL",0.831478049,2.6e-121,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155099",0.011814486,FALSE,0.126976479,0.047345504,0.135573532,FALSE,0.081438669,"FALSE","0.026632493","FALSE",0.001018567,"FALSE","0.000108932","FALSE",0.002800179,0.0814931609992955,0.1586218772681,0.317243754536201
"ENSG00000155111 HCC1395/HCC1395BL",1.358986909,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155111",0.02687932,FALSE,0.031049384,0.020896524,0.03743308,FALSE,0.081622677,"FALSE","0.017281236","FALSE",0.001632478,"FALSE","0.000150512","FALSE",0.00176736,0.0816581284774297,0.093764509641896,0.187529019283792
"ENSG00000155115 HCC1395/HCC1395BL",0.876687063,1.05e-104,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155115",0.007122116,FALSE,0.004417484,0.003902735,0.005990579,FALSE,0.03259394,"FALSE","0.004119142","FALSE",0.00281775,"FALSE","0.000129748","FALSE",0.001896711,0.0327704463259752,0.0340663136467144,0.0681326272934288
"ENSG00000155229 HCC1395/HCC1395BL",0.616432919,0,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155229",0.006627594,FALSE,0.004819938,0.00255401,0.005506559,FALSE,0.070815015,"FALSE","0.012391051","FALSE",0.001167314,"FALSE","0.000202152","FALSE",0.001619063,0.0708431389509442,0.0713652403532147,0.142730480706429
"ENSG00000155252 HCC1395/HCC1395BL",1.405395669,2.18e-291,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155252",0.009442258,FALSE,0.002536285,0.004855828,0.006215288,FALSE,0.083753965,"FALSE","0.023612138","FALSE",0.000745584,"TRUE","9.47734E-05","FALSE",0.001276701,0.0837670132818742,0.0845263187133285,0.169052637426657
"ENSG00000155254 HCC1395/HCC1395BL",6.46175864,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000155254",0.010571111,FALSE,0.002174692,0.005460411,0.006601798,FALSE,0.055462125,"FALSE","0.010907503","FALSE",0.001461986,"TRUE","3.61642E-05","FALSE",0.002860923,0.0555551041128693,0.0569359439861927,0.113871887972385
"ENSG00000155256 HCC1395/HCC1395BL",0.77642269,4.76e-210,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155256",0.010529049,FALSE,0.012483298,0.00400948,0.01313246,FALSE,0.078244794,"FALSE","0.010436856","FALSE",0.004115921,"FALSE","0.000159437","FALSE",0.002724049,0.0784003127336561,0.0801868531321131,0.160373706264226
"ENSG00000155287 HCC1395/HCC1395BL",0.526534161,0,3,2,1,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155287",0.013932818,FALSE,0.003069865,0.004289612,0.00551464,FALSE,0.067269732,"TRUE","0.001133149","FALSE",0.001946292,"FALSE","0.000194716","FALSE",0.003483139,0.0673879600017274,0.0690338455030946,0.138067691006189
"ENSG00000155304 HCC1395/HCC1395BL",1.666606784,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155304",0.015615011,FALSE,0.011054165,0.006350003,0.013027845,FALSE,0.089105715,"FALSE","0.041252852","FALSE",0.001613866,"FALSE","0.000117127","FALSE",0.002374693,0.0891519611448421,0.0914419241368289,0.182883848273658
"ENSG00000155313 HCC1395/HCC1395BL",0.441436787,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000155313",0.008396826,FALSE,0.0081524,0.003959746,0.009067022,FALSE,0.043421642,"FALSE","0.004493598","FALSE",0.002436045,"FALSE","0.000107585","FALSE",0.002373246,0.0435546278344185,0.0452738686287959,0.0905477372575917
"ENSG00000155324 HCC1395/HCC1395BL",0.738009802,6.44e-225,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155324",0.009357157,FALSE,0.004853415,0.004759597,0.007312477,FALSE,0.044159522,"FALSE","0.019611057","FALSE",0.003976273,"FALSE","0.000079507","FALSE",0.002903893,0.0444331714465045,0.0459927758652665,0.091985551730533
"ENSG00000155330 HCC1395/HCC1395BL",1.887455939,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155330",0.016746787,FALSE,0.008670341,0.003859568,0.009507619,FALSE,0.149762337,"FALSE","0.01897057","FALSE",0.002560946,"FALSE","7.98768E-05","FALSE",0.002618812,0.149807123343344,0.151039808985182,0.302079617970365
"ENSG00000155363 HCC1395/HCC1395BL",0.583178935,0,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155363",0.006216905,FALSE,0.004525297,0.002216299,0.005051878,FALSE,0.023397401,"FALSE","0.015883734","FALSE",0.001155622,"FALSE","2.44466E-05","FALSE",0.002169617,0.0235261784760801,0.0248526146068031,0.0497052292136062
"ENSG00000155366 HCC1395/HCC1395BL",0.876452753,3.95e-138,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155366",0.013867241,FALSE,0.005788429,0.004400772,0.008505064,FALSE,0.037702252,"FALSE","0.017978685","FALSE",0.001058595,"FALSE","0.000170988","FALSE",0.002770818,0.0378187501331635,0.0411690945762817,0.0823381891525635
"ENSG00000155367 HCC1395/HCC1395BL",6.966096877,3.08e-307,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000155367",0.074875063,FALSE,0.259834964,0.103563685,0.285690275,FALSE,0.746207141,"FALSE","0.145087302","FALSE",0.03178311,"FALSE","0.002190115","FALSE",0.012040563,0.746980748425301,0.803246815621981,1.60649363124396
"ENSG00000155393 HCC1395/HCC1395BL",3.601246065,0,4,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000155393",0.005827765,FALSE,0.015126807,0.004872012,0.015892715,FALSE,0.036196832,"FALSE","0.016282624","FALSE",0.006031954,"FALSE","0.000131371","FALSE",0.003703064,0.0368823507776068,0.040581387776281,0.0811627755525619
"ENSG00000155438 HCC1395/HCC1395BL",0.586248198,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155438",0.007730088,FALSE,0.007084176,0.003071069,0.007865702,FALSE,0.069865041,"FALSE","0.016088405","FALSE",0.00236751,"FALSE","0.000455868","FALSE",0.002172774,0.0699389019386697,0.0708030616063134,0.141606123212627
"ENSG00000155463 HCC1395/HCC1395BL",0.797624783,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155463",0.008377806,FALSE,0.005345355,0.002432408,0.005928182,FALSE,0.044492293,"FALSE","0.012181903","FALSE",0.000368337,"FALSE","4.29607E-05","FALSE",0.001168375,0.0445091553355491,0.0456770826989071,0.0913541653978143
"ENSG00000155508 HCC1395/HCC1395BL",1.642214507,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155508",0.003543611,FALSE,0.004653476,0.005100834,0.006988226,FALSE,0.018425406,"FALSE","0.006599661","FALSE",0.001102258,"FALSE","0.000215175","FALSE",0.001703769,0.0185368116937288,0.0201247576212773,0.0402495152425546
"ENSG00000155592 HCC1395/HCC1395BL",1.032135853,6.91e-21,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155592",0.014274852,FALSE,0.008078527,0.005503307,0.009885728,FALSE,0.050330793,"TRUE","0.001360539","FALSE",0.001645598,"FALSE","0.000074233","FALSE",0.003071786,0.0504512892403777,0.0533557082581436,0.106711416516287
"ENSG00000155636 HCC1395/HCC1395BL",0.625611385,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155636",0.008614515,FALSE,0.006905563,0.006392265,0.009412453,FALSE,0.059989172,"FALSE","0.024549392","FALSE",0.002421866,"FALSE","8.89772E-05","FALSE",0.004625281,0.0602159398871802,0.0615529329655292,0.123105865931058
"ENSG00000155660 HCC1395/HCC1395BL",3.656788213,0,2,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000155660",0.012377433,FALSE,0.00956755,0.005307149,0.010944061,FALSE,0.107339542,"FALSE","0.004285728","FALSE",0.001009582,"FALSE","2.53816E-05","FALSE",0.001127091,0.107350206644919,0.108614180407293,0.217228360814586
"ENSG00000155666 HCC1395/HCC1395BL",1.23436631,4.88e-103,4,4,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155666",0.01846505,FALSE,0.006563399,0.010091008,0.012707982,FALSE,0.11058512,"FALSE","0.042934683","FALSE",0.009177361,"FALSE","0.00171146","FALSE",0.005556079,0.111104287649906,0.113342902787108,0.226685805574216
"ENSG00000155729 HCC1395/HCC1395BL",0.806526177,1.67e-203,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155729",0.010885541,FALSE,0.007837426,0.00328036,0.008499926,FALSE,0.050429868,"FALSE","0.019231931","FALSE",0.0011691,"FALSE","0.000103815","FALSE",0.001738903,0.0504733807561058,0.0523288248465317,0.104657649693063
"ENSG00000155744 HCC1395/HCC1395BL",0.600021855,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155744",0.0115734,FALSE,0.004307523,0.005531423,0.008516762,FALSE,0.080200306,"FALSE","0.044181951","FALSE",0.003672553,"FALSE","0.000342413","FALSE",0.001377473,0.0802961652876224,0.0815717658410177,0.163143531682035
"ENSG00000155755 HCC1395/HCC1395BL",1.075470592,1.15e-30,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155755",0.013936899,FALSE,0.008312904,0.003089355,0.008869215,FALSE,0.125705837,"FALSE","0.01578265","FALSE",0.001004996,"FALSE","0.000148875","FALSE",0.002571151,0.125736145520273,0.126816711906388,0.253633423812776
"ENSG00000155827 HCC1395/HCC1395BL",1.147968319,1.4e-188,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155827",0.009465443,FALSE,0.005987717,0.003361725,0.007073838,FALSE,0.076460579,"FALSE","0.009056626","FALSE",0.002005739,"FALSE","0.00029257","FALSE",0.001886122,0.0765101338787892,0.0774172744378587,0.154834548875717
"ENSG00000155849 HCC1395/HCC1395BL",0.011880219,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000155849",0.018888822,FALSE,0.002884267,0.008180253,0.009936813,FALSE,0.10016387,"FALSE","0.065098771","FALSE",0.021298739,"FALSE","0.001069964","FALSE",0.016518912,0.1037271015214,0.105900138995071,0.211800277990143
"ENSG00000155858 HCC1395/HCC1395BL",0.482039175,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000155858",0.011141285,FALSE,0.012870204,0.004051852,0.013510411,FALSE,0.066151666,"FALSE","0.00443909","FALSE",0.002955634,"FALSE","0.000590707","FALSE",0.004776445,0.0663897063840136,0.0686604147278159,0.137320829455632
"ENSG00000155876 HCC1395/HCC1395BL",0.885676133,1.7e-107,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155876",0.009609609,FALSE,0.009177585,0.003580911,0.009953914,FALSE,0.034228891,"FALSE","0.007369552","FALSE",0.002290688,"FALSE","1.27105E-05","FALSE",0.002903918,0.0344281421275379,0.0371042040664697,0.0742084081329394
"ENSG00000155957 HCC1395/HCC1395BL",0.885791168,7.72e-152,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155957",0.047344206,FALSE,0.014717548,0.003202369,0.015077461,FALSE,0.073394354,"FALSE","0.015829054","FALSE",0.001007717,"FALSE","0.000344111","FALSE",0.002265324,0.0734362198472551,0.0886661268886339,0.177332253777268
"ENSG00000155959 HCC1395/HCC1395BL",0.856034771,3.12e-171,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155959",0.006771976,FALSE,0.008698008,0.002598482,0.009085225,FALSE,0.023851726,"FALSE","0.022825588","FALSE",0.001748734,"FALSE","0.000122863","FALSE",0.001268203,0.0239493474364343,0.0264947582528364,0.0529895165056728
"ENSG00000155975 HCC1395/HCC1395BL",1.004331606,1.02e-42,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000155975",0.015140958,FALSE,0.008002284,0.006924752,0.012596727,FALSE,0.106728164,"FALSE","0.008574082","FALSE",0.004221995,"FALSE","2.63927E-05","FALSE",0.002536717,0.106841757593785,0.108642014460333,0.217284028920667
"ENSG00000156017 HCC1395/HCC1395BL",0.866227308,9.51e-61,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156017",0.013576831,FALSE,0.007563498,0.005489275,0.009964601,FALSE,0.05901967,"FALSE","0.037074429","FALSE",0.004465711,"TRUE","3.73683E-06","FALSE",0.002915415,0.0592601355572753,0.0616067145639045,0.123213429127809
"ENSG00000156026 HCC1395/HCC1395BL",0.630588035,1.94e-258,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156026",0.007995923,FALSE,0.017899389,0.005742056,0.018852454,FALSE,0.032826944,"FALSE","0.003162047","FALSE",0.00334737,"FALSE","0.000129233","FALSE",0.001787891,0.0330455699379496,0.0388762073634757,0.0777524147269514
"ENSG00000156042 HCC1395/HCC1395BL",0.549685129,6.45e-166,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156042",0.020512482,FALSE,0.014414284,0.01224694,0.020710176,FALSE,0.153258056,"FALSE","0.022301388","FALSE",0.010207551,"FALSE","0.000756041","FALSE",0.00829349,0.153821350282387,0.156558874262841,0.313117748525683
"ENSG00000156050 HCC1395/HCC1395BL",1.706125566,5.15e-143,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156050",0.025543702,FALSE,0.032054103,0.016492632,0.036294969,FALSE,0.120635752,"FALSE","0.012102317","FALSE",0.006795171,"FALSE","0.002696641","FALSE",0.023249619,0.123043503660981,0.1308033228926,0.261606645785199
"ENSG00000156052 HCC1395/HCC1395BL",0.586085375,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156052",0.023912658,FALSE,0.190850487,0.031560365,0.193935105,FALSE,0.061912317,"FALSE","0.024723863","FALSE",0.000992606,"FALSE","0.000189024","FALSE",0.001734167,0.0619445526108924,0.20498723804703,0.409974476094059
"ENSG00000156110 HCC1395/HCC1395BL",0.50778429,0,4,3,1,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156110",0.011451015,FALSE,0.006852975,0.002853707,0.007423973,FALSE,0.065887679,"FALSE","0.017962866","FALSE",0.00053285,"FALSE","6.37865E-05","FALSE",0.002484935,0.0659366747348072,0.0673341384048145,0.134668276809629
"ENSG00000156136 HCC1395/HCC1395BL",0.723992702,1.29e-221,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156136",0.011075823,FALSE,0.007705655,0.003131471,0.008320164,FALSE,0.043756192,"FALSE","0.032166626","FALSE",0.00120994,"FALSE","0.000182106","FALSE",0.001649231,0.0438039753451194,0.0459422163173486,0.0918844326346972
"ENSG00000156140 HCC1395/HCC1395BL",0.41545807,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156140",0.018185564,FALSE,0.001663789,0.004376204,0.005451994,FALSE,0.117856389,"FALSE","0.011851046","FALSE",0.006264942,"FALSE","0.000185987","FALSE",0.001305545,0.118030006244725,0.11954715116097,0.23909430232194
"ENSG00000156162 HCC1395/HCC1395BL",1.68489677,0,3,3,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156162",0.022023798,FALSE,0.007825567,0.004858412,0.00921504,FALSE,0.141375148,"FALSE","0.028814187","FALSE",0.000750675,"FALSE","0.000209205","FALSE",0.001059404,0.141381110201514,0.143382645262107,0.286765290524214
"ENSG00000156171 HCC1395/HCC1395BL",0.163833699,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156171",0.016678834,FALSE,0.008245896,0.002552606,0.008640715,FALSE,0.060221602,"FALSE","0.012839288","FALSE",0.001252916,"FALSE","0.000137695","FALSE",0.001831418,0.060262469563072,0.0631221886277002,0.1262443772554
"ENSG00000156256 HCC1395/HCC1395BL",0.652724042,0,2,2,0,"non-DEG","HCC1395/HCC1395BL","HCC1395","ENSG00000156256",0.007049012,FALSE,0.001906045,0.003472288,0.004519482,FALSE,0.044912,"FALSE","0.013541041","FALSE",0.003026648,"FALSE","0.000283849","FALSE",0.0025859,0.0450880829147337,0.0458590177462445,0.0917180354924891
"ENSG00000156261 HCC1395/HCC1395BL",0.330735093,0,3,0,3,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156261",0.00758932,FALSE,0.008527796,0.002503445,0.008901845,FALSE,0.016716855,"TRUE","0.000249745","FALSE",0.001415011,"FALSE","0.000264506","FALSE",0.000564535,0.0167861310904976,0.0204600786766277,0.0409201573532554
"ENSG00000156313 HCC1395/HCC1395BL",0.144705978,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156313",0.022364787,FALSE,0.011895348,0.007648512,0.01415127,FALSE,0.237409892,"FALSE","0.036597232","FALSE",0.006208128,"FALSE","0.000279033","FALSE",0.004819541,0.237539945373755,0.239009765048073,0.478019530096146
"ENSG00000156345 HCC1395/HCC1395BL",3.323118636,0,3,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156345",0.027436772,FALSE,0.00212112,0.010496476,0.011591382,FALSE,0.032799568,"FALSE","0.054104272","FALSE",0.006218436,"FALSE","0.000342167","FALSE",0.004573061,0.0336956005167209,0.0449725481669913,0.0899450963339825
"ENSG00000156374 HCC1395/HCC1395BL",0.503519726,2.12e-288,3,1,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156374",0.016458039,FALSE,0.014707118,0.003450611,0.015108778,FALSE,0.076137295,"FALSE","0.01774035","FALSE",0.003492308,"FALSE","0.000260374","FALSE",0.003751458,0.0763096150049891,0.079512889285879,0.159025778571758
"ENSG00000156381 HCC1395/HCC1395BL",4.60507329,0,4,0,0,"up-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156381",0.02016791,FALSE,0.035303031,0.009691006,0.036616567,FALSE,0.057456356,"FALSE","0.046985354","FALSE",0.005729054,"FALSE","0.000362983","FALSE",0.004380415,0.057907192473007,0.0714196087411536,0.142839217482307
"ENSG00000156384 HCC1395/HCC1395BL",0.297608057,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156384",0.033222805,FALSE,0.011940103,0.004918052,0.013695342,FALSE,0.309156431,"FALSE","0.038720531","FALSE",0.002070751,"FALSE","0.000840377","FALSE",0.002488275,0.309173379110876,0.311254711635667,0.622509423271335
"ENSG00000156469 HCC1395/HCC1395BL",0.467088671,0,2,0,2,"down-regulate","HCC1395/HCC1395BL","HCC1395","ENSG00000156469",0.010491691,FALSE,0.006995824,0.003734781,0.007962432,FALSE,0.066260987,"FALSE","0.001211046","FALSE",0.002462448,"FALSE","0.000523629","FALSE",0.002383471,0.0663495514858594,0.0676442080725972,0.135288416145194
